央视频道,#genre#
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
新疆卫视,http://audiovisual.yun.gehua.net.cn:8088/live/XJTV-HDX1_1200.m3u8?tvid=0&authNum=1788785905-1-519ec198fdec07823bc94243508393d5
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
河北卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ipcdn/HeBeiHD/ipcdn,HeBeiHD_1200K_live.m3u8?tvid=0&authNum=1788785888-0-72956fa26124c29b9d57479a7bca6662
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
内蒙古卫视,http://audiovisual.yun.gehua.net.cn:8088/live/NMGTV-HDX1_1200.m3u8?tvid=0&authNum=1788785910-0-3abcb0395ab899146ca75cf184b86e3c
青海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8
青海卫视,https://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=7559b4412374c2801205f826fc2168f2&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20260907183937&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=110.42.50.152&SecurityKey=20260907183937&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=70b03aec35f4743c597434fcaeda8242&ddCalcu=2740e2b0807a30daeeacc3f54f344774935c
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
四川卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ipcdn/SiChuanHD/ipcdn,SiChuanHD_1200K_live.m3u8?tvid=0&authNum=1788785915-0-de75a72314e4721bd35f6b48100fdaeb
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
陕西卫视,https://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=ad64df0796d49330b97f0f5ab62c4424&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20260907183839&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=110.42.50.152&SecurityKey=20260907183839&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=0e828086c0289b2ef2ba63fa5b02bee5&ddCalcu=50eeee80b2828000b856acf03268a9bb22fe
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
西藏卫视,http://audiovisual.yun.gehua.net.cn:8088/live/XZTV-HDX1_1200.m3u8?tvid=0&authNum=1788785919-0-8e4d031b447a73c9d3393cb57fc43092
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
甘肃卫视,http://audiovisual.yun.gehua.net.cn:8088/live/ipcdn/GanSuHD/ipcdn,GanSuHD_1200K_live.m3u8?tvid=0&authNum=1788785922-4-76103fee66f8f1b599f1c67a5de34063
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
